SEQUENCE ID;PFAM;GBA_AA;GBA_AB;GBA_AC;GBA_AD;GBA_AE;GBA_AF;GBA_AG;GBA_AH;GBA_AI
gba_locus_30489_iso_1_len_531_ver_2;not hit found;1,09;0,24;0,00;0,00;0,00;2,78;3,08;0,23;0,40
gba_locus_3048_iso_2_len_1527_ver_2;PF00248.14;4,84;5,24;5,06;4,54;5,09;5,19;4,96;4,93;5,11
gba_locus_30493_iso_1_len_486_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,41;0,35;0,00;1,23
gba_locus_30494_iso_1_len_1992_ver_2;PF01595.13;3,05;1,88;2,92;3,38;3,40;0,26;1,16;4,10;2,99
gba_locus_30496_iso_2_len_283_ver_2;not hit found;2,98;1,50;2,60;2,07;5,07;1,95;2,28;2,59;0,00
gba_locus_30497_iso_1_len_384_ver_2;not hit found;0,00;0,00;0,89;0,00;0,00;0,00;0,00;0,67;0,00
gba_locus_30498_iso_1_len_1087_ver_2;not hit found;3,45;2,81;3,16;2,92;4,21;2,22;1,90;2,88;1,61
gba_locus_3049_iso_1_len_1579_ver_2;PF00149.21;5,11;4,39;4,92;3,94;4,74;4,25;4,61;4,40;4,06
gba_locus_304_iso_1_len_1567_ver_2;PF00097.18;5,28;4,77;4,90;4,78;4,93;4,84;5,03;4,63;5,96
gba_locus_30502_iso_1_len_370_ver_2;not hit found;0,55;0,00;0,68;0,00;0,00;0,00;0,00;0,00;1,27
gba_locus_30504_iso_1_len_349_ver_2;PF01535.13;0,00;0,00;0,00;0,00;0,00;0,00;1,72;0,00;0,00
gba_locus_30507_iso_1_len_566_ver_2;not hit found;0,37;1,52;1,34;1,05;0,82;0,00;0,49;0,65;1,55
gba_locus_3050_iso_5_len_1316_ver_2;PF00248.14;4,66;1,76;3,38;1,26;2,72;6,31;6,61;1,03;3,00
gba_locus_30511_iso_1_len_539_ver_2;not hit found;0,10;0,00;0,00;0,26;0,00;0,00;0,00;0,00;0,00
gba_locus_30515_iso_1_len_677_ver_2;PF01111.12;5,14;3,08;5,39;2,75;3,93;0,83;1,56;3,05;4,46
gba_locus_30516_iso_1_len_435_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;1,43;2,06;0,00;0,00
gba_locus_30519_iso_1_len_538_ver_2;not hit found;-0,04;0,00;0,58;0,00;0,76;0,00;0,77;1,91;0,00
gba_locus_3051_iso_6_len_1837_ver_2;PF00560.26;6,31;6,84;6,16;7,08;6,67;5,95;5,40;5,81;6,38
gba_locus_30521_iso_1_len_300_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_30524_iso_1_len_714_ver_2;not hit found;0,53;1,42;2,23;-0,17;1,39;1,36;2,05;1,78;0,55
gba_locus_30526_iso_1_len_545_ver_2;not hit found;0,83;0,46;2,08;0,59;0,94;0,96;2,48;1,87;0,67
gba_locus_30527_iso_1_len_401_ver_2;not hit found;2,83;0,81;2,66;2,30;5,58;2,03;2,08;2,83;0,00
gba_locus_30529_iso_1_len_281_ver_2;not hit found;1,13;0,00;1,61;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_3052_iso_1_len_4142_ver_2;not hit found;2,98;3,62;3,53;2,13;3,58;4,18;3,96;3,80;3,41
gba_locus_30530_iso_1_len_1405_ver_2;PF03942.8;1,20;1,10;1,29;0,64;1,03;0,19;0,67;1,31;2,48
gba_locus_30532_iso_1_len_2082_ver_2;not hit found;0,17;0,44;0,48;-0,70;1,46;0,16;-0,07;1,34;0,84
gba_locus_30537_iso_1_len_441_ver_2;not hit found;3,00;0,67;2,48;1,97;4,33;2,00;1,57;2,45;0,99
gba_locus_3053_iso_1_len_700_ver_2;not hit found;5,61;0,00;-0,30;1,44;0,00;7,51;8,36;5,60;3,94
gba_locus_30542_iso_2_len_1055_ver_2;PF09192.3;2,25;1,16;1,95;0,37;1,87;-0,76;0,17;1,16;0,00
gba_locus_30547_iso_2_len_566_ver_2;not hit found;3,29;3,65;3,52;3,64;2,19;3,18;2,92;2,70;1,49
gba_locus_3054_iso_1_len_2038_ver_2;PF00083.17;5,50;1,99;1,62;6,20;3,21;2,81;0,01;3,81;2,72
gba_locus_30550_iso_1_len_288_ver_2;not hit found;0,00;0,00;0,00;0,00;2,12;0,00;0,00;0,00;0,00
gba_locus_30552_iso_1_len_1105_ver_2;not hit found;1,53;1,62;1,47;1,36;1,20;1,24;1,51;2,00;2,75
gba_locus_30555_iso_1_len_426_ver_2;not hit found;0,33;0,00;0,00;0,00;0,00;0,00;0,00;0,77;0,00
gba_locus_30559_iso_1_len_480_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,69;0,00;0,00;2,55
gba_locus_3055_iso_1_len_694_ver_2;not hit found;3,91;4,68;4,31;3,72;3,40;3,70;3,77;3,13;2,92
gba_locus_30560_iso_1_len_345_ver_2;not hit found;0,00;0,00;1,38;0,00;0,00;0,00;1,73;1,42;0,00
gba_locus_30562_iso_1_len_316_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_30564_iso_1_len_296_ver_2;not hit found;1,39;0,00;1,63;0,00;0,00;1,58;1,40;0,00;1,51
gba_locus_30567_iso_1_len_426_ver_2;not hit found;0,00;0,00;1,78;0,00;2,65;0,00;0,00;0,50;0,00
gba_locus_30569_iso_5_len_717_ver_2;PF01535.13;0,50;1,25;1,08;0,93;1,52;1,62;1,70;1,35;1,70
gba_locus_3056_iso_1_len_2123_ver_2;PF00364.15;5,56;4,55;5,51;4,49;6,19;5,03;5,71;6,32;5,32
gba_locus_30571_iso_1_len_443_ver_2;not hit found;0,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_30572_iso_1_len_708_ver_2;PF01535.13;1,29;0,89;1,98;0,37;1,26;1,95;2,67;1,51;1,65
gba_locus_30574_iso_1_len_2254_ver_2;PF03094.8;1,49;2,44;0,25;2,23;0,25;-1,51;0,00;-1,00;0,75
gba_locus_30575_iso_1_len_287_ver_2;PF01535.13;1,34;0,00;1,38;0,00;0,00;2,68;3,12;1,17;1,53
gba_locus_30577_iso_1_len_370_ver_2;not hit found;0,00;0,00;0,95;1,71;1,93;0,84;1,77;1,11;1,03
gba_locus_30578_iso_1_len_1094_ver_2;not hit found;0,38;-0,27;0,23;-0,57;0,06;-0,14;-0,20;0,33;2,18
gba_locus_3057_iso_6_len_1074_ver_2;PF00578.14;5,21;3,36;4,18;0,00;1,52;7,54;7,58;3,21;-0,15
gba_locus_30580_iso_1_len_366_ver_2;not hit found;1,33;1,20;1,90;0,86;1,94;0,00;1,47;0,00;0,00
gba_locus_30582_iso_1_len_431_ver_2;PF01535.13;0,00;0,00;0,71;0,00;0,00;0,86;0,80;1,56;0,00
gba_locus_30583_iso_1_len_507_ver_2;not hit found;2,35;1,94;1,95;2,87;2,11;0,00;0,00;0,82;1,88
gba_locus_30584_iso_1_len_496_ver_2;PF01535.13;0,47;0,00;0,49;0,00;1,02;0,38;0,00;0,95;0,92
gba_locus_30585_iso_1_len_294_ver_2;PF00078.20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_30586_iso_1_len_608_ver_2;not hit found;1,50;1,10;0,05;0,00;0,00;1,27;0,68;0,33;0,70
gba_locus_30587_iso_1_len_1278_ver_2;PF08615.4;2,67;1,90;2,57;1,08;2,11;1,02;1,24;2,23;1,68
gba_locus_3058_iso_2_len_2590_ver_2;PF05140.7;3,35;2,54;3,36;0,57;2,03;5,84;6,15;2,41;2,57
gba_locus_30590_iso_2_len_407_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,69;1,55;1,34;1,51
gba_locus_30593_iso_1_len_389_ver_2;PF05153.8;0,00;0,00;2,45;0,00;0,00;0,00;0,00;0,00;2,40
gba_locus_30595_iso_1_len_564_ver_2;not hit found;5,34;0,00;0,00;2,12;3,10;0,61;0,04;1,03;0,00
gba_locus_3059_iso_1_len_397_ver_2;not hit found;0,00;2,07;0,00;0,00;3,86;1,41;0,00;0,00;1,04
gba_locus_305_iso_1_len_2135_ver_2;PF08156.6;5,50;5,40;5,40;4,91;5,12;4,81;4,83;5,86;5,29
gba_locus_30600_iso_1_len_449_ver_2;not hit found;1,09;0,00;0,00;0,00;1,52;0,00;0,47;0,00;0,00
gba_locus_30601_iso_2_len_398_ver_2;not hit found;2,28;0,00;1,05;0,00;0,00;0,00;1,42;0,00;0,00
gba_locus_30602_iso_5_len_2935_ver_2;PF02705.9;3,76;0,56;-0,43;6,24;4,88;-1,59;0,00;3,04;4,10
gba_locus_30603_iso_1_len_372_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_30605_iso_1_len_425_ver_2;PF08393.6;0,00;0,00;0,00;0,00;1,61;0,88;0,00;0,00;0,81
gba_locus_30608_iso_1_len_328_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_3060_iso_3_len_4274_ver_2;PF08263.5;4,19;5,64;5,18;3,40;4,88;3,95;3,95;5,84;5,24
gba_locus_30612_iso_1_len_375_ver_2;not hit found;0,91;0,78;2,04;0,69;1,90;0,00;1,75;1,38;0,00
gba_locus_30614_iso_1_len_277_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_30618_iso_2_len_831_ver_2;PF00226.24;3,24;0,59;1,74;4,64;1,98;0,89;0,11;1,71;0,97
gba_locus_30619_iso_1_len_483_ver_2;PF03168.6;1,98;0,00;1,53;2,58;5,98;0,00;0,00;0,00;0,00
gba_locus_3061_iso_3_len_1621_ver_2;PF04055.14;5,62;5,30;5,46;4,89;5,08;6,51;6,52;5,31;5,71
gba_locus_30620_iso_1_len_400_ver_2;not hit found;0,00;0,68;0,00;0,00;0,00;0,72;0,00;0,00;0,00
gba_locus_30621_iso_3_len_408_ver_2;PF01535.13;0,00;0,00;0,91;0,00;1,67;1,27;2,21;1,84;1,00
gba_locus_30629_iso_3_len_823_ver_2;PF00335.13;1,80;1,61;2,04;0,91;1,25;0,00;1,08;0,87;2,12
gba_locus_3062_iso_1_len_3083_ver_2;PF00069.18;4,94;4,35;4,77;3,84;4,16;5,28;4,78;5,03;4,67
gba_locus_30630_iso_1_len_811_ver_2;not hit found;0,19;0,00;1,06;-0,50;0,00;0,63;0,33;0,37;-0,32
gba_locus_30631_iso_1_len_527_ver_2;not hit found;0,67;0,25;2,30;1,36;2,42;0,00;0,00;0,00;0,00
gba_locus_30634_iso_1_len_294_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,26
gba_locus_30636_iso_1_len_391_ver_2;not hit found;0,46;0,00;0,00;1,94;2,63;0,00;0,00;1,78;0,00
gba_locus_30641_iso_1_len_602_ver_2;not hit found;0,64;0,00;0,00;0,09;0,72;0,22;0,00;0,00;0,00
gba_locus_30647_iso_1_len_308_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_30649_iso_2_len_1444_ver_2;not hit found;-0,20;0,46;-1,01;-0,36;0,00;0,00;0,00;0,00;0,99
gba_locus_3064_iso_1_len_3185_ver_2;PF00514.16;4,19;2,83;1,82;2,37;3,19;2,91;2,46;3,41;4,44
gba_locus_30650_iso_1_len_2089_ver_2;PF03959.6;2,59;2,15;3,57;1,62;3,23;-0,70;-0,12;2,62;0,38
gba_locus_30651_iso_1_len_2345_ver_2;not hit found;1,42;0,91;0,92;-0,07;1,54;-0,81;0,00;2,72;2,22
gba_locus_30654_iso_1_len_382_ver_2;not hit found;1,82;3,84;2,98;1,66;2,29;0,00;0,00;0,00;0,00
gba_locus_30657_iso_1_len_675_ver_2;not hit found;6,47;5,64;5,82;5,77;5,59;2,17;2,08;6,25;8,15
gba_locus_3065_iso_1_len_1926_ver_2;PF02845.9;3,73;3,41;3,63;3,51;3,35;3,97;3,87;3,34;4,87
gba_locus_30661_iso_1_len_261_ver_2;not hit found;1,44;0,00;2,11;0,00;0,00;0,00;1,40;1,14;1,08
gba_locus_30662_iso_1_len_324_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_30664_iso_1_len_381_ver_2;not hit found;0,64;0,00;2,01;0,00;0,00;0,00;0,00;0,00;1,22
gba_locus_30665_iso_1_len_326_ver_2;not hit found;1,24;0,00;1,02;0,00;0,00;0,00;0,00;1,41;0,00
gba_locus_30667_iso_1_len_554_ver_2;not hit found;0,00;1,71;2,05;0,00;1,85;0,00;0,52;1,17;0,00
gba_locus_3066_iso_3_len_966_ver_2;PF00380.12;7,93;7,72;7,86;7,52;7,78;7,37;7,54;7,79;7,46
gba_locus_30670_iso_1_len_863_ver_2;not hit found;2,26;2,64;2,80;0,89;1,52;-0,20;-0,04;-0,44;0,00
gba_locus_30671_iso_1_len_2763_ver_2;PF00005.20;2,37;1,94;4,48;2,36;4,58;1,47;1,15;-0,53;-1,36
gba_locus_30672_iso_1_len_391_ver_2;not hit found;5,29;4,52;4,93;5,34;4,58;3,72;4,38;4,39;5,41
gba_locus_30674_iso_1_len_2395_ver_2;PF03055.8;2,51;6,23;5,96;3,57;5,40;1,86;1,58;2,85;0,71
gba_locus_30675_iso_2_len_406_ver_2;not hit found;1,54;0,00;2,34;1,24;3,19;0,00;1,01;1,65;0,00
gba_locus_3067_iso_3_len_2001_ver_2;PF06999.5;5,76;5,97;5,58;5,60;5,59;6,06;6,03;6,29;5,72
gba_locus_30681_iso_1_len_1817_ver_2;PF02365.8;-0,27;2,09;-0,09;-0,56;1,39;0,00;0,00;2,07;0,00
gba_locus_30682_iso_1_len_1321_ver_2;not hit found;2,52;2,17;3,18;2,30;2,15;-0,61;0,00;1,55;2,25
gba_locus_30684_iso_5_len_1077_ver_2;PF01467.19;4,07;3,91;4,32;3,74;3,18;3,81;4,13;2,76;5,84
gba_locus_30685_iso_1_len_1457_ver_2;PF00046.22;4,26;1,88;2,61;5,21;4,64;-0,48;0,00;1,91;3,68
gba_locus_30686_iso_2_len_499_ver_2;not hit found;2,22;0,00;1,94;1,24;3,01;1,05;1,07;1,58;0,56
gba_locus_30687_iso_1_len_435_ver_2;not hit found;0,00;0,00;0,00;0,45;1,35;0,00;0,00;0,00;1,12
gba_locus_3068_iso_1_len_6654_ver_2;PF08638.4;3,52;4,13;3,94;3,24;3,63;3,92;4,07;4,54;4,14
gba_locus_30690_iso_1_len_333_ver_2;not hit found;1,10;0,00;0,00;2,08;0,00;0,00;0,00;1,16;0,00
gba_locus_30695_iso_1_len_861_ver_2;PF01535.13;1,03;1,37;1,66;-0,35;1,43;1,77;2,22;2,38;1,86
gba_locus_3069_iso_1_len_7884_ver_2;PF04433.10;3,61;3,90;4,18;3,38;4,25;3,92;3,89;4,54;4,76
gba_locus_306_iso_7_len_3047_ver_2;PF02225.15;6,02;6,18;6,85;5,98;6,29;5,81;6,23;6,30;6,39
gba_locus_30702_iso_2_len_965_ver_2;PF01486.10;4,33;3,79;4,95;1,34;1,53;0,57;-0,70;0,00;0,85
gba_locus_30704_iso_1_len_538_ver_2;not hit found;0,81;0,70;1,24;0,00;0,00;0,00;0,19;0,00;0,31
gba_locus_30705_iso_1_len_346_ver_2;PF01535.13;0,00;0,91;0,00;0,00;0,00;0,00;1,51;0,00;0,00
gba_locus_30707_iso_1_len_520_ver_2;not hit found;0,15;0,00;1,74;0,00;2,01;0,89;0,83;1,92;0,36
gba_locus_3070_iso_1_len_5228_ver_2;PF05623.5;1,05;1,80;2,05;0,32;1,65;3,28;3,17;1,82;2,05
gba_locus_30713_iso_1_len_1058_ver_2;not hit found;2,37;1,46;1,56;1,33;1,90;0,00;0,02;0,55;0,00
gba_locus_30714_iso_1_len_353_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_30717_iso_1_len_291_ver_2;not hit found;2,61;0,00;0,00;0,00;1,73;0,00;0,00;0,00;2,28
gba_locus_30718_iso_1_len_287_ver_2;not hit found;0,00;0,00;1,58;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_3071_iso_1_len_3986_ver_2;not hit found;5,05;4,82;4,79;4,70;4,81;4,03;4,03;5,08;3,61
gba_locus_30722_iso_1_len_369_ver_2;not hit found;0,00;0,95;0,00;0,85;0,00;0,98;0,00;0,87;1,74
gba_locus_30724_iso_1_len_257_ver_2;not hit found;8,38;9,67;10,16;10,04;14,02;8,38;8,40;10,19;8,42
gba_locus_30728_iso_1_len_342_ver_2;not hit found;0,56;1,61;1,62;0,36;1,54;2,23;2,53;1,70;1,98
gba_locus_3072_iso_1_len_2969_ver_2;PF00501.21;7,66;7,30;6,02;8,27;7,01;7,94;7,23;7,14;5,03
gba_locus_30730_iso_1_len_311_ver_2;not hit found;0,00;0,00;1,45;0,00;0,00;0,00;0,00;1,27;0,00
gba_locus_30732_iso_1_len_733_ver_2;PF01535.13;0,00;0,00;0,89;0,00;0,87;0,71;1,48;0,44;0,00
gba_locus_30738_iso_1_len_351_ver_2;not hit found;1,12;0,00;1,25;0,00;1,42;0,00;0,00;1,19;0,00
gba_locus_3073_iso_1_len_2100_ver_2;PF00332.11;3,77;4,39;4,51;3,54;4,09;3,14;2,46;5,11;0,56
gba_locus_30740_iso_1_len_400_ver_2;not hit found;2,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,91
gba_locus_30743_iso_2_len_1121_ver_2;not hit found;0,00;6,17;1,88;0,34;0,00;0,00;0,00;0,00;0,00
gba_locus_30745_iso_1_len_689_ver_2;not hit found;0,00;1,69;2,30;0,67;1,45;0,00;0,66;0,00;0,31
gba_locus_30746_iso_1_len_503_ver_2;not hit found;0,00;2,25;1,69;0,00;1,54;0,50;0,88;0,25;0,00
gba_locus_30748_iso_1_len_294_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_3074_iso_5_len_3242_ver_2;PF00350.16;4,58;4,81;4,53;4,13;4,45;4,37;4,48;4,90;5,85
gba_locus_30751_iso_1_len_795_ver_2;not hit found;0,44;0,00;0,09;0,91;2,59;0,00;0,00;0,81;0,00
gba_locus_30754_iso_1_len_1047_ver_2;PF00155.14;5,44;-0,86;-0,91;1,99;3,57;1,42;1,56;1,35;0,00
gba_locus_30756_iso_1_len_2282_ver_2;PF03321.6;3,02;3,31;1,28;5,29;4,78;-1,32;0,00;4,23;2,25
gba_locus_30757_iso_1_len_1981_ver_2;not hit found;1,39;0,81;1,55;0,06;1,86;-1,21;-0,50;2,42;-0,26
gba_locus_3075_iso_2_len_1304_ver_2;PF01092.12;7,19;6,70;6,89;6,48;6,80;5,69;6,02;6,49;7,24
gba_locus_30765_iso_1_len_495_ver_2;not hit found;0,86;0,00;0,49;0,00;1,02;0,00;0,00;2,53;1,28
gba_locus_30767_iso_1_len_500_ver_2;not hit found;0,56;0,71;1,28;0,38;0,00;0,50;1,07;1,33;0,56
gba_locus_30769_iso_3_len_1207_ver_2;PF00300.15;2,51;1,96;2,63;2,34;1,67;-0,70;-0,77;1,27;1,70
gba_locus_3076_iso_3_len_4022_ver_2;not hit found;4,78;5,60;4,90;5,08;5,12;4,97;4,89;5,85;6,84
gba_locus_30771_iso_1_len_1521_ver_2;PF00010.19;1,70;-0,66;2,09;6,66;5,99;0,00;0,00;2,78;1,99
gba_locus_30774_iso_1_len_450_ver_2;not hit found;0,73;1,34;0,96;0,00;0,00;0,00;1,23;1,27;0,00
gba_locus_30778_iso_1_len_424_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,88
gba_locus_3077_iso_3_len_881_ver_2;PF00407.12;7,40;3,07;2,75;2,70;2,06;9,31;8,22;4,39;0,14
gba_locus_30782_iso_1_len_1412_ver_2;not hit found;-0,81;1,40;0,57;-0,74;0,74;-0,06;-0,50;1,10;0,44
gba_locus_30789_iso_1_len_565_ver_2;not hit found;1,65;1,95;1,34;1,94;2,68;0,00;0,00;1,07;0,00
gba_locus_3078_iso_1_len_1783_ver_2;PF07889.5;5,42;4,98;4,94;4,31;4,62;5,87;6,19;5,20;4,28
gba_locus_30792_iso_2_len_351_ver_2;not hit found;4,87;2,99;5,06;3,35;6,51;3,46;3,39;4,23;1,65
gba_locus_30793_iso_1_len_280_ver_2;not hit found;1,26;0,00;0,00;0,00;3,05;0,00;0,00;0,00;0,00
gba_locus_30794_iso_1_len_401_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_30797_iso_1_len_401_ver_2;not hit found;0,00;0,00;0,00;1,85;2,80;0,00;0,00;0,00;0,00
gba_locus_3079_iso_1_len_2458_ver_2;PF00155.14;5,10;4,48;4,60;3,77;4,53;4,69;5,16;4,93;4,60
gba_locus_307_iso_3_len_3674_ver_2;not hit found;5,00;5,06;3,84;4,64;4,88;6,90;6,51;5,38;3,59
gba_locus_30800_iso_1_len_438_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_30801_iso_1_len_384_ver_2;not hit found;0,00;1,42;1,11;0,00;2,28;0,00;0,00;0,00;0,00
gba_locus_30804_iso_2_len_613_ver_2;not hit found;0,03;0,78;0,00;0,69;0,82;0,19;0,00;1,26;0,00
gba_locus_30805_iso_2_len_372_ver_2;PF01535.13;0,97;1,22;1,16;0,00;2,14;1,77;2,23;1,92;1,82
gba_locus_30807_iso_1_len_1753_ver_2;not hit found;2,76;2,28;1,25;3,72;2,77;-0,38;-0,65;1,05;1,84
gba_locus_3080_iso_1_len_440_ver_2;PF01535.13;0,28;1,57;0,70;0,57;0,00;2,70;3,16;1,49;1,34
gba_locus_30815_iso_1_len_360_ver_2;PF03271.10;3,05;0,00;3,24;0,00;0,00;1,65;1,08;0,00;0,00
gba_locus_3081_iso_1_len_1594_ver_2;PF01476.13;5,23;3,92;4,03;3,49;4,21;0,30;1,61;6,14;4,14
gba_locus_30820_iso_1_len_780_ver_2;not hit found;0,54;1,03;1,25;0,00;0,77;-0,17;-0,24;0,78;1,23
gba_locus_30823_iso_2_len_564_ver_2;PF01535.13;-0,11;0,82;1,63;0,56;1,79;1,64;2,69;2,03;0,99
gba_locus_30828_iso_2_len_699_ver_2;PF01535.13;0,00;0,35;0,27;0,00;0,00;0,43;1,02;0,96;2,05
gba_locus_3082_iso_1_len_1954_ver_2;PF02458.8;4,25;3,12;5,16;3,42;5,39;2,93;2,27;2,42;0,01
gba_locus_30838_iso_1_len_507_ver_2;not hit found;0,00;0,80;1,77;0,00;0,98;0,00;0,00;0,23;0,00
gba_locus_3083_iso_1_len_1261_ver_2;not hit found;2,53;2,66;2,19;1,80;2,28;3,31;3,20;2,82;1,29
gba_locus_30840_iso_1_len_863_ver_2;not hit found;1,45;3,32;3,15;1,51;3,18;0,61;1,15;0,96;2,10
gba_locus_30842_iso_1_len_998_ver_2;not hit found;2,74;2,61;4,04;1,84;2,31;-0,30;1,06;1,38;0,86
gba_locus_30844_iso_2_len_409_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,48;0,00
gba_locus_30846_iso_1_len_294_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_30849_iso_1_len_411_ver_2;not hit found;0,00;1,56;1,84;1,47;1,44;0,81;1,09;0,82;0,00
gba_locus_3084_iso_9_len_4238_ver_2;PF08572.3;3,63;3,78;3,87;3,63;4,04;3,67;3,50;3,91;4,96
gba_locus_30852_iso_1_len_862_ver_2;PF01535.13;0,37;0,67;1,27;-0,47;0,71;1,87;2,06;1,53;1,68
gba_locus_30853_iso_1_len_344_ver_2;not hit found;1,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_30855_iso_1_len_286_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_30856_iso_1_len_300_ver_2;not hit found;0,73;0,00;2,09;2,81;2,36;0,00;0,00;0,00;0,00
gba_locus_30857_iso_1_len_295_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_30859_iso_1_len_434_ver_2;not hit found;1,83;1,40;0,00;1,72;0,00;0,59;0,00;0,48;0,00
gba_locus_3085_iso_1_len_4451_ver_2;PF01624.13;1,88;3,09;2,89;1,88;2,48;2,54;2,81;3,13;3,90
gba_locus_30864_iso_1_len_530_ver_2;not hit found;1,99;0,38;2,23;0,63;1,63;0,00;0,00;1,97;0,00
gba_locus_30865_iso_1_len_420_ver_2;not hit found;1,78;0,00;0,97;0,00;0,00;0,00;0,00;1,37;0,00
gba_locus_30869_iso_1_len_300_ver_2;not hit found;1,15;0,00;0,00;2,31;2,68;0,00;0,00;0,00;0,00
gba_locus_3086_iso_7_len_2596_ver_2;PF00076.15;4,33;4,94;4,82;4,23;4,51;4,63;4,62;4,44;5,18
gba_locus_30871_iso_1_len_1039_ver_2;not hit found;0,04;-0,19;0,95;0,00;0,53;0,40;0,12;0,07;-0,69
gba_locus_30875_iso_1_len_544_ver_2;PF01535.13;0,00;0,58;0,93;0,24;0,00;0,00;1,61;0,89;0,00
gba_locus_30876_iso_1_len_824_ver_2;PF00847.13;2,67;2,13;3,06;5,16;4,61;1,06;0,00;2,88;2,04
gba_locus_30877_iso_1_len_569_ver_2;not hit found;0,80;1,13;0,27;0,30;1,05;0,00;0,00;0,32;0,48
gba_locus_30878_iso_1_len_730_ver_2;PF04862.5;1,50;0,89;1,44;0,14;0,67;0,00;0,00;1,11;0,00
gba_locus_30879_iso_1_len_589_ver_2;not hit found;-0,04;0,00;0,72;0,00;1,10;0,00;0,00;1,77;0,00
gba_locus_3087_iso_1_len_1010_ver_2;not hit found;3,71;2,60;2,66;0,37;-0,20;4,52;4,64;1,93;2,47
gba_locus_30880_iso_1_len_396_ver_2;not hit found;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
gba_locus_30881_iso_3_len_1835_ver_2;not hit found;0,69;0,55;0,19;0,52;1,12;-0,38;-1,16;0,03;3,47
gba_locus_30886_iso_1_len_812_ver_2;not hit found;2,48;3,53;3,85;3,66;3,94;0,00;0,00;1,42;4,20
gba_locus_30889_iso_1_len_834_ver_2;not hit found;1,53;1,18;2,02;0,00;1,35;1,27;1,52;1,06;0,84
gba_locus_3088_iso_3_len_3002_ver_2;PF00501.21;4,19;2,77;3,30;4,33;4,73;4,46;5,33;5,69;2,23
gba_locus_30893_iso_2_len_480_ver_2;not hit found;1,82;1,98;1,65;1,30;3,82;0,92;1,90;2,55;1,97
gba_locus_30897_iso_1_len_678_ver_2;PF00560.26;0,68;0,94;1,28;0,00;1,67;0,49;-0,03;0,17;0,80
gba_locus_30899_iso_1_len_928_ver_2;PF01535.13;-0,48;-0,61;0,90;0,00;-0,07;0,35;2,19;0,95;0,00
gba_locus_3089_iso_1_len_3497_ver_2;PF00582.19;2,96;4,50;2,74;3,47;4,01;4,43;4,04;4,11;5,05
gba_locus_308_iso_2_len_497_ver_2;not hit found;6,86;4,72;5,72;9,05;6,48;3,81;5,04;6,07;5,37
gba_locus_30903_iso_4_len_1068_ver_2;PF01535.13;1,03;0,79;1,27;0,00;0,57;1,80;2,26;1,32;0,25
gba_locus_30905_iso_1_len_999_ver_2;not hit found;2,38;0,42;-0,58;-0,43;0,00;1,00;1,63;0,47;0,95
gba_locus_3090_iso_1_len_2861_ver_2;PF00378.13;4,52;4,68;5,19;4,30;4,76;3,45;4,01;4,87;2,40
gba_locus_30915_iso_2_len_1130_ver_2;not hit found;0,03;1,16;0,92;0,65;1,36;1,20;1,31;1,12;1,76
